PC1,PC2,PC3,iso_anomaly,lof_anomaly,dbscan_anomaly,vote_count,consensus_anomaly,fraud_score
-0.9241001555375488,-1.7927549960517366,1.0918973549958222,0,0,0,0,0,0
4.4796239355198395,1.2369178822527245,-3.5990487832886755,0,0,0,0,0,0
-0.980569034619539,1.0841821511429983,-0.4613512575385503,0,0,0,0,0,0
-0.484714867113746,-0.8862954480961841,0.31236344602918076,0,0,0,0,0,0
-1.6322604897462718,1.1924715293443986,-0.9935934501314352,0,0,0,0,0,0
1.4354296080579305,1.2209825951996949,-1.0110851131873562,0,0,0,0,0,0
-1.208813662247376,1.1630787603299666,-1.2027821029446517,0,0,0,0,0,0
-2.5558713971780214,-1.7454033430481408,-1.0963725240668383,0,0,0,0,0,0
3.5422647331989534,-0.7832428638613605,-0.4233202094709597,1,0,0,1,0,0
-2.002347270484441,-0.9561033161620106,-0.32683558368112625,0,0,0,0,0,0
0.2264238098758791,-1.706464740359426,-0.9664042229215413,0,0,0,0,0,0
-1.7185158270149987,-1.7642505512767301,0.4174349806500141,0,0,0,0,0,0
-1.702528362920969,1.1562482332660073,1.097969833594586,0,0,0,0,0,0
-0.9828162008875608,1.110023244635978,-1.494718855509049,0,0,0,0,0,0
-3.035808130219263,1.109843390145844,0.6340053815201897,0,0,0,0,0,0
-1.505917244596541,1.1923382880377669,-1.0717456538813552,0,0,0,0,0,0
-1.6289864435580597,-0.8888365462199304,-1.32522929711974,0,0,0,0,0,0
3.2751868246350244,1.185587375492371,0.5525714437901188,0,0,0,0,0,0
-0.744677317328572,-0.843144856036632,0.7024974594880069,0,0,0,0,0,0
-0.23676728475335537,1.1422900086506729,1.6402118923360387,0,0,0,0,0,0
2.688827656929777,-1.7948806843241534,0.759638485088602,0,0,0,0,0,0
0.7815170744106046,1.1651811886374608,0.49114329241544585,0,0,0,0,0,0
2.023299558248488,1.161564725826262,0.8229585953117293,0,0,0,0,0,0
-0.35913143150462373,1.1431231999895957,0.5468230242967348,0,0,0,0,0,0
-2.2314363242466024,-0.902896283506707,-1.8418067174954889,0,0,0,0,0,0
2.231851296674596,1.0871826288390554,1.2248515805283469,0,0,0,0,0,0
-1.1465024835163056,1.1801526443110515,-0.6814192043511206,0,0,0,0,0,0
2.1384399833351333,-1.8358868229136027,1.9818043998639145,0,0,0,0,0,0
-1.5250764188286694,-1.7768294454210636,1.4776153359050332,0,0,0,0,0,0
-0.6331090589681342,1.194564555049545,-1.5751344253614925,0,0,0,0,0,0
1.044083095940265,-1.7315824238961812,0.1952479659282843,0,0,0,0,0,0
0.43012849582389606,-0.866093988737776,-1.3652426535874267,0,0,0,0,0,0
3.053621982971396,-1.6801426918989908,0.18883230481608243,1,0,0,1,0,0
-0.5800296916343061,1.1516328867230736,-0.615653534461051,0,0,0,0,0,0
0.24758233499020563,-0.8495798188845888,2.9501095855109076,1,0,1,2,1,100
-0.31002765502584456,1.077128924584554,1.0528165977938484,0,0,0,0,0,0
-2.5074236491698194,1.1896912049128965,-0.9676425812921883,0,0,0,0,0,0
-0.8188013645276128,-1.776141122890244,0.4313540442703404,0,0,0,0,0,0
0.5930539759925205,1.199239246676386,-1.3703226742735808,0,0,0,0,0,0
0.11236230574813046,1.1256121881591148,-2.023420623492285,0,0,0,0,0,0
-2.1623978327604916,1.1805522385012248,-1.6669477735945302,0,0,0,0,0,0
-0.10488782242565703,1.1464474360316523,0.23416486045881305,0,0,0,0,0,0
-0.3305232468349149,1.1022820676365854,-1.613053080403467,0,0,0,0,0,0
2.7412293579197105,1.2314123689763297,-0.935833565842964,0,0,0,0,0,0
-1.7905052672854576,1.118991999066308,0.8383034748662013,0,0,0,0,0,0
0.7270457655021977,-0.8066144983857466,1.9159659041136108,0,0,0,0,0,0
2.698362371199126,1.1740947098267414,-1.9592740551229093,0,0,0,0,0,0
0.5077484253617451,-0.7914635651284959,0.6571690838815626,0,0,0,0,0,0
-1.6506587943186186,-1.7491296795250448,-1.1980443425892464,0,0,0,0,0,0
-1.8394230569316568,-1.710221275151246,-1.6633747627110491,0,0,0,0,0,0
0.738418739216968,1.107648304054446,-0.12210430996633274,0,1,0,1,0,0
-1.2622968457212396,1.1214602765855688,2.0123468120527606,0,0,0,0,0,0
-1.941368695074509,1.1581454233517747,-1.457935543805041,0,0,0,0,0,0
-1.1988786419334825,1.0993768772538155,-1.5479510413733528,0,0,0,0,0,0
1.385534161746705,1.1030846858341634,-0.5928062245385657,0,0,0,0,0,0
-0.011900009195482975,1.1587191928575993,0.9490106470713502,0,0,0,0,0,0
-0.7212224185910967,-1.805318512336632,0.2708855940532506,0,0,0,0,0,0
2.1435642170721225,-0.9175468822742016,2.5532336144539434,1,0,0,1,0,0
1.7195465515913098,-0.9415059682077302,0.7075960604346156,0,0,0,0,0,0
0.0038286276159490464,1.1538085910101135,0.8995044884883503,0,0,0,0,0,0
1.0676881227737514,1.1414305574687114,0.9564939757245792,0,0,0,0,0,0
3.3144563259997946,1.1373656577808622,-0.2050484122029126,0,0,0,0,0,0
0.34689472070706084,-1.727799880398889,-0.7052117329974871,0,0,0,0,0,0
1.7422566102893122,-0.9087404888107226,2.4063303352646592,0,0,0,0,0,0
-2.924204470397119,1.1102781413639622,0.7375425703330506,0,0,0,0,0,0
1.0775537721764017,1.157428774351892,1.6872979584860226,0,0,0,0,0,0
-0.2323581430579409,1.1385722616331853,1.125583977772205,0,0,0,0,0,0
3.9071672510725257,1.10270510266562,1.559021906047007,0,0,0,0,0,0
1.4505004718874077,1.1250065199294716,2.781642541104227,0,0,0,0,0,0
0.1348052091504599,1.0696424938968534,2.1400035486868862,0,0,0,0,0,0
1.0485465311822557,1.1204310578625267,2.381914891321373,0,0,0,0,0,0
1.764107424407486,-1.7873612589589039,3.204327529388665,0,0,0,0,0,0
0.39547029051594407,-1.7166498924282025,-1.2743906492823003,0,0,0,0,0,0
0.9371412682522257,1.1455027923208367,-1.3976616743920887,0,0,0,0,0,0
0.2804658213214355,1.0990927495625975,0.9498252922887759,0,0,0,0,0,0
-2.662960172603322,1.1270378920105304,-0.03691129356697193,0,0,0,0,0,0
0.5069650924399438,1.16404320862739,0.6728688818957336,0,0,0,0,0,0
-0.023178083249486052,-1.8258975909901591,1.1618366366883703,0,0,0,0,0,0
-1.6013042445169465,-1.7992149027472764,0.09788716511425453,0,0,0,0,0,0
3.3935981264693167,-1.7096848599841925,0.9206622452212925,0,0,0,0,0,0
-2.396967352586753,1.1723328707652276,0.46488156789696483,0,0,0,0,0,0
4.196253334725335,-1.685320332324542,-3.528325697741967,0,0,0,0,0,0
1.932013255222617,1.116764372671696,-0.4794880185259211,0,0,0,0,0,0
-0.5053879823512797,-0.9933964191059369,1.0197573900164794,0,0,0,0,0,0
1.79520792877827,1.168956441406945,0.0620365150600004,0,0,0,0,0,0
0.2794328957543221,-0.9404320263289313,1.8255549444117185,0,0,0,0,0,0
0.12759105424093797,1.1624846646932032,-0.4031508930163828,0,0,0,0,0,0
-1.5285260724050604,1.1745342671202732,0.34443535372111467,0,0,0,0,0,0
0.6231632168453702,-0.7766905379368068,0.06476419797001366,0,0,0,0,0,0
-0.2719787006454173,-1.7064929200600871,-1.5382397582277403,0,0,0,0,0,0
-1.3878703596765625,-1.7716049138432877,0.9162842086506133,0,0,0,0,0,0
-1.279315988364214,1.1771066370084187,0.11683337858982007,0,0,0,0,0,0
0.4182887492431767,1.1619268704910533,1.3503460451395013,0,0,0,0,0,0
-1.9708720532987485,1.1867016285198484,-0.37474959307066236,0,0,0,0,0,0
-1.9078514635480965,1.2024445435141007,-1.5295642401978848,0,0,0,0,0,0
3.084410151147813,1.2052617962858352,-0.2955703439929203,0,0,0,0,0,0
0.8168233673735129,1.1192537118820287,-0.6894924575494223,0,0,0,0,0,0
-1.8125759537095898,-1.8132029161795338,0.885169119431711,0,0,0,0,0,0
2.56885908314663,1.2488754735732082,-2.5655330626395236,0,0,0,0,0,0
1.2049999929290829,1.103678950703976,0.4149826189494984,0,0,0,0,0,0
-0.3806872204046276,-1.8025952389748399,-0.16131298178370798,0,0,0,0,0,0
0.6325762568356826,1.1201072956123972,-0.16975203354721763,0,0,0,0,0,0
-1.7258033032406346,1.1479633849337416,-0.47605018921597975,0,0,0,0,0,0
-1.7814018474009248,1.0917279359521497,1.5411603613350036,0,0,0,0,0,0
-1.0189514584465544,-1.7926462396028298,-0.8645446938573726,0,0,0,0,0,0
-0.6707380165367859,1.181755205952777,-0.8434225951823613,0,0,0,0,0,0
-0.8675073311293683,1.088782030359287,0.5674416291886679,0,0,0,0,0,0
3.212487507151815,1.1317533627877845,-0.49934824433220615,0,0,0,0,0,0
4.701746848575777,1.1998767325898636,-2.3959570591984587,0,0,0,0,0,0
-3.1575120046399316,-1.7833841114175113,0.7788471179393837,0,0,0,0,0,0
-0.14142445541640902,1.2126477523009727,-1.2715759994669305,0,0,0,0,0,0
-1.188940594091074,1.1614796415649782,0.006972611092332877,0,0,0,0,0,0
-0.04614839460462195,1.1799134246856537,-1.3705225062924187,0,0,0,0,0,0
0.9185280165101721,-0.9341556013391613,1.0620435308249838,0,0,0,0,0,0
-0.26411322701104656,1.0585650535778284,1.4697952753299461,0,0,0,0,0,0
-0.06000128683102899,-1.7056593055294944,-1.0064959800228135,0,0,0,0,0,0
-0.2425184358047266,-1.7138966568891907,-1.733197372125638,0,0,0,0,0,0
0.624816060250807,-1.7825700483251674,-0.763207387485422,0,0,0,0,0,0
0.1182992777148688,-1.741432934130914,-0.11662925038234379,0,0,0,0,0,0
3.406139793433362,1.1365319081444618,0.6277389797611324,0,0,0,0,0,0
0.25630915561715134,-0.9371068804060105,1.722303055987688,0,0,0,0,0,0
0.3565755695652181,1.1723967052883668,-0.008491449718041857,0,0,0,0,0,0
-1.0368747492065926,1.1584476880717918,0.4366344923151704,0,0,0,0,0,0
1.199807685641458,1.1385045291021691,-2.0436968836456613,0,0,0,0,0,0
0.832022741355443,1.1486265281119015,0.5345478853676081,0,0,0,0,0,0
2.3489926226761275,1.1721175247294484,-0.27428636131358675,0,0,0,0,0,0
0.19255014817808888,1.1851170756281948,-0.11279846484413575,0,0,0,0,0,0
-2.345372512359021,1.1962402407862636,-1.1569714897622823,0,0,0,0,0,0
1.0887547971344926,-0.9727551928538425,-0.19591764983250676,0,0,0,0,0,0
0.06209058346242472,-0.9006301200220111,1.020711221553687,0,0,0,0,0,0
-2.3524245978800407,1.1835725108048039,-1.8568412905079228,0,0,0,0,0,0
0.8491275710807481,-1.764535809318181,-0.8640637490725568,0,0,0,0,0,0
0.25455264834386565,1.1885608308385165,-1.1655966565562572,0,0,0,0,0,0
0.5730493266577665,1.1815821797222439,-0.10650465145554816,0,0,0,0,0,0
-1.1951547285166058,1.1047329310083283,0.7920166722094689,0,0,0,0,0,0
0.29291392447198905,-1.7430608361353201,1.331529376315874,0,0,0,0,0,0
-2.5101551452654505,1.120309851925383,0.4732625210004445,0,0,0,0,0,0
2.565882573610757,1.1663269088710568,0.33061473276100584,0,0,0,0,0,0
-0.9305585052397056,1.18229882033977,-0.7621832496426251,0,0,0,0,0,0
0.15860642210086076,1.1719170857297003,-1.556740390246307,0,0,0,0,0,0
0.07529006530898746,1.2027624862394,-1.5893862553554585,0,0,0,0,0,0
4.25506908395929,-1.6897684778502624,-1.7892672952910842,0,0,0,0,0,0
0.171490818690146,1.1805030109629773,-0.06273712037138017,0,0,0,0,0,0
-2.701973009122674,-1.7774418630513422,1.2222764842760605,0,0,0,0,0,0
0.5131004611354949,-1.7162498493023988,-0.13701376816348254,0,0,0,0,0,0
2.221836058392772,-1.800334200906066,2.156643209144279,0,0,0,0,0,0
2.2485430817145433,1.1468740873608927,2.305942134315655,0,0,0,0,0,0
-0.21563632212467984,-0.9535484709390789,0.48256305307656655,0,0,0,0,0,0
0.808643875826016,-0.9348666932417127,-0.7065562220671826,0,0,0,0,0,0
-1.5184772175818666,1.1662111070018522,0.21565165636963063,0,0,0,0,0,0
-0.9821601415199498,1.1833598634139493,-0.15238670469149773,0,0,0,0,0,0
0.6984199458357038,1.1214925537396614,-1.812571480100782,0,1,0,1,0,0
0.18836081660645618,-0.8532801984651904,-1.8819603942060437,0,0,0,0,0,0
-1.928430107412188,-1.7734122747583154,0.5633578385644191,0,0,0,0,0,0
-1.9294844671945812,1.1680529979093006,-0.6878507506704586,0,0,0,0,0,0
-1.1709047354766209,1.128756913620861,-1.225059712290727,0,0,0,0,0,0
0.08137420090483413,-1.7487742183283819,-0.69253179403797,0,0,0,0,0,0
-0.2960639026171088,-0.9478532242034463,-0.11039405428336778,0,0,0,0,0,0
-4.918249618465349,1.0696543243315613,1.604348866319406,0,0,0,0,0,0
0.678624083807591,1.124476853178274,1.181212254670213,0,0,0,0,0,0
0.7824752701024662,-1.7093137733209458,0.6091039303870396,0,0,0,0,0,0
-0.6106048664636539,1.095481195581034,-0.005788304291138306,0,0,0,0,0,0
2.530199228614932,1.2167533431855764,-0.7263420174008112,0,0,0,0,0,0
-0.6715776712098521,1.1582101261523956,1.6403241050010413,0,0,0,0,0,0
-1.1368773889337762,-0.9419677050283191,-0.3650721039819822,0,0,0,0,0,0
0.7337689012471084,-1.8187370526682123,0.908386409150974,0,0,0,0,0,0
-1.3152854071586182,-1.7014172163540033,-0.7314075678510814,0,0,0,0,0,0
-0.519959129363612,-1.686424461692335,-1.1850663632250316,0,0,0,0,0,0
2.107891759142215,1.2027858449775397,0.7403433818002438,0,0,0,0,0,0
-1.5245045867933125,1.1616496104695035,-1.768958678542804,0,0,0,0,0,0
-0.5056978938784429,1.1892618731264164,0.4156918449186021,0,0,0,0,0,0
0.583946206468583,-0.896185619914302,0.14344300325690618,0,0,0,0,0,0
0.1722354717080137,1.1719855640114245,-1.2244049937214534,0,0,0,0,0,0
-0.6825343551349689,1.1650146276686522,-1.1572616284864101,0,0,0,0,0,0
-2.325962018605995,-1.7122079000307462,-0.7181846690739301,0,0,0,0,0,0
-2.1644193771443923,1.1303341975326924,-1.0471793974411825,0,0,0,0,0,0
-1.4778804297514632,1.093656304091409,0.09272031660812674,0,0,0,0,0,0
1.783929990070816,-0.9634645450884449,2.328283278785873,1,0,0,1,0,0
0.43528367863189094,-1.7526126897366416,-0.9111664252681566,0,1,0,1,0,0
-0.4387696661591631,-0.7388946738842317,-1.158971585797509,0,0,0,0,0,0
-2.4621503974942276,1.0995255692441073,1.0540051257726941,0,0,0,0,0,0
0.2977785302277375,1.157607609497057,-1.4251033081369737,0,0,0,0,0,0
0.12517720074504793,-1.8127259620560534,0.8493098576819682,0,0,0,0,0,0
-2.6138861221545024,1.119503449112117,1.1494931602448808,0,0,0,0,0,0
-1.2897644133937585,1.0931945393448539,1.0021037135126782,0,0,0,0,0,0
-0.3396445115483338,-1.7269929717148218,0.19333672234308472,0,1,0,1,0,0
-0.7364727736195579,-1.7651283514902303,2.4545187749534914,0,1,0,1,0,0
0.23375918534662976,-1.8084560674028054,0.17369678085185702,0,0,0,0,0,0
-1.1763745004758428,1.1788186745342608,0.17213935481276452,0,0,0,0,0,0
-2.230063307019922,-1.788085302891749,-0.8621596255164242,0,0,0,0,0,0
0.894097581662639,-1.7432428371095423,1.3208341823213088,0,0,0,0,0,0
-0.99487028229323,-0.93510241510443,-0.8028002987249772,0,0,0,0,0,0
-1.2750264673507987,1.1164724187604753,-1.5574147213387632,0,0,0,0,0,0
-0.9377028272750626,1.1992787190713436,-1.3040786778005526,0,0,0,0,0,0
-0.5298796163807603,1.100659176363914,1.0019344494530813,0,0,0,0,0,0
0.2826184710899128,-0.9056882094517978,-0.3152658142377207,0,1,0,1,0,0
2.298887063652866,1.1829959765332214,-0.859636107661664,0,0,0,0,0,0
0.47145177228726176,-0.8704387438298539,-1.8945889032322398,0,0,0,0,0,0
1.9488212025259293,1.0915361660291483,1.2623025158831367,0,0,0,0,0,0
1.596461483587867,1.1274898483847404,-1.3063889738159788,0,0,0,0,0,0
-0.027472486958282933,1.08873862544125,-0.11247212323454045,0,0,0,0,0,0
-0.6909616965766063,1.1049997393710844,-1.3310362136375906,0,0,0,0,0,0
-1.0003482597344224,-0.8802421448531744,0.13221512151586542,0,0,0,0,0,0
-0.06541214792387846,-1.7388816261557922,-1.415739817481041,0,0,0,0,0,0
-2.0929141174786934,1.1151457126570927,0.17217978647836363,0,0,0,0,0,0
-1.269197536491671,1.193039154950463,-1.4785406127258816,0,0,0,0,0,0
-0.5024535336440049,-1.8497696776151595,2.030850744647628,0,0,0,0,0,0
-2.3358809527650077,1.1255048384467272,0.683782705598428,0,0,0,0,0,0
-0.3412933726411108,-1.7781132074636417,-0.592006658514606,0,0,0,0,0,0
-2.044010567183361,-1.7429524836815822,-1.5456281692488878,0,0,0,0,0,0
-3.125482862303065,1.1276374875583073,-0.45432643573486775,0,0,0,0,0,0
-0.9067139788925573,-1.820725741419649,-0.018755546762061096,0,0,0,0,0,0
1.154475503819776,-1.7378016277874317,0.9725394185414287,0,0,0,0,0,0
2.367338374909734,1.1349929410484947,0.4428277654904744,0,0,0,0,0,0
2.3204297131044647,-0.89369221923309,0.06970699071030362,0,0,0,0,0,0
-1.693028341637716,1.2137480447599562,-1.267691633328239,0,0,0,0,0,0
0.49668794993952115,1.1444818086235609,2.14803317728043,0,0,0,0,0,0
-1.2201907462128752,1.103014279717939,-1.4910390491173828,0,0,0,0,0,0
-0.5287858758459176,-0.8694826996111646,0.07595620669272857,0,0,0,0,0,0
0.8419577047382508,1.1124616785359316,-0.05272185141751153,0,0,0,0,0,0
-0.5259161741305977,1.0864227743800183,-0.7611457816082108,0,0,0,0,0,0
-0.1705525356843321,-1.7500782384468352,-0.24232036151602585,0,0,0,0,0,0
-1.8133187632414602,-1.758021122940414,1.009877130160536,0,0,0,0,0,0
-0.2474763794810718,1.1657328557626438,0.8972129585845043,0,0,0,0,0,0
2.052584948891704,-1.8011057348049637,1.7065484753368512,0,0,0,0,0,0
0.3987248645096916,-0.7985244833983348,-1.938659648927387,0,0,0,0,0,0
6.292847930144173,-1.7678780522474027,0.811013441366959,1,0,1,2,1,100
2.8911997583256452,1.0990599324774393,1.8056430219457333,0,0,0,0,0,0
0.10847794476650416,1.1437645249825468,1.1438155347844563,0,0,0,0,0,0
-2.7458213980067665,-0.8182801283495641,-0.5648165786278289,0,0,0,0,0,0
-0.9346864733841105,-1.7669142964788205,-1.5381250703662206,0,0,0,0,0,0
-1.4565221683629497,1.153872328379254,0.18343750842971782,0,0,0,0,0,0
-0.9375264422823717,1.2213142637664858,-1.7212793552909285,0,0,0,0,0,0
1.0122388508272835,-1.8373426866406801,2.45249353805221,1,0,1,2,1,100
3.352018018318958,-0.8901486869265737,1.5889275751080303,1,1,1,3,1,100
-2.1539466933731983,-0.9048931539699016,0.3893362610141563,0,0,0,0,0,0
-0.7923872781959171,1.167509876300882,1.7017243296770421,0,0,0,0,0,0
1.053963066039827,1.1349862716276862,1.8955481307066742,0,0,0,0,0,0
1.7691906135560957,-1.821099037461,0.8154353444323972,0,0,0,0,0,0
1.7542807900926045,1.112754201608964,-0.012638649565263175,0,0,0,0,0,0
1.2249689860239612,-1.7230544098571343,0.3032342499737139,0,0,0,0,0,0
-0.25262245858811383,1.1933582583209141,-1.071972772193167,0,0,0,0,0,0
-1.1115913456520108,-0.8623779935787143,0.8660973885635909,0,0,0,0,0,0
-1.59308195919522,1.1661960851927595,0.657723324049985,0,0,0,0,0,0
1.4550321127388766,-0.8802212092165761,-0.8113492509920679,0,0,0,0,0,0
0.6842407594192209,-1.745830001589558,1.7523280029401211,0,0,0,0,0,0
-2.5494638849276847,-1.751596309329791,-1.120385230046664,0,0,0,0,0,0
-2.0263983507023666,1.1266702948394884,1.1732556584398817,0,0,0,0,0,0
-0.9811185730328597,1.114822439980957,-1.2112432101613877,0,0,0,0,0,0
-0.8540378570703181,1.1644188793541255,0.2537655630589204,0,0,0,0,0,0
-0.8091699408243492,-1.7624852348366784,-1.625362887722716,0,0,0,0,0,0
2.928260720387012,1.2055931715072008,0.5134232265155478,0,0,0,0,0,0
-1.1404094403114962,1.1434772852295554,-0.5561549785592881,0,0,0,0,0,0
3.6881887897957837,-1.742294174783706,0.03890056573511979,0,0,0,0,0,0
0.23726000469146027,-1.793985080922974,1.950207847774202,0,0,0,0,0,0
1.552128273306442,-1.7660738703844288,-1.6238100105574451,0,0,0,0,0,0
-0.8939000712841199,1.1094053856646349,0.5729777634216715,0,0,0,0,0,0
0.5324467655632591,1.0758547948299553,2.6409249579168215,0,0,0,0,0,0
6.300636755661487,1.1524845484257233,-0.055396874874640074,0,0,0,0,0,0
-0.5105482626652161,1.2129594498622354,-1.5551259654237002,0,0,0,0,0,0
0.5241752348860154,1.1790433923408197,-1.8325046808686247,0,0,0,0,0,0
-0.24604684742234076,-1.772597714533069,0.09994817052707053,0,0,0,0,0,0
0.2114695380603506,1.1467472458307768,0.47649652914278207,0,0,0,0,0,0
-0.687135663072258,-1.753701054523765,-1.691709338537375,0,0,0,0,0,0
3.45135331376047,-1.756561842847042,-1.8538576503695277,0,0,0,0,0,0
-2.239369955787818,-1.6889361505723148,-2.117073821846168,0,0,0,0,0,0
-2.5301241958040026,-1.7727539352582384,-0.8811751338103571,0,0,0,0,0,0
-0.6979949987603042,-1.720876567737719,-0.22465071786783847,0,0,0,0,0,0
-1.773688270389198,1.1992872044323426,-1.2522829921874175,0,0,0,0,0,0
-1.6695246010741658,-0.9719077299827058,1.0704079866470797,0,0,0,0,0,0
-0.6262118287267239,1.1999323850950239,-1.4257350636208983,0,0,0,0,0,0
-0.6228034521205961,1.0957608682293725,-0.6852040718120639,0,0,0,0,0,0
2.616776024798515,1.1905498937935632,-2.0460475064820574,0,0,0,0,0,0
-0.6225195947885187,-1.7526525832003887,0.32860519260056764,0,0,0,0,0,0
-0.8123832641550692,-0.8924700390558435,0.5514601518187967,0,0,0,0,0,0
0.8177870200843973,1.1490624543369556,2.447483188535248,0,0,0,0,0,0
4.130780123458561,-0.9288359918410705,1.082763833413084,0,0,0,0,0,0
3.7697220884528226,1.1299740714423128,1.046702836481302,0,0,0,0,0,0
-0.23760032696078645,-1.7376192100035297,-1.0895454335579242,0,0,0,0,0,0
-0.1460071769283162,1.1525917115134534,1.3708648000046177,0,0,0,0,0,0
0.34729908543204413,-1.6854830460577042,-1.2575648336786864,0,0,0,0,0,0
0.31847655229168725,1.1073021426021272,-1.6604631230153835,0,0,0,0,0,0
0.7102574567461132,1.1308523816589846,0.4226811634892081,0,0,0,0,0,0
-0.9432675220171755,-0.751046097573248,-1.093607676458247,0,0,0,0,0,0
-1.7316741820573613,1.1886992772534553,-0.4027514059903867,0,0,0,0,0,0
3.723361059165404,-1.7552877651725098,-0.13389897244813742,0,0,0,0,0,0
-2.0575898390887004,-1.7797984600360155,-0.1318393818455198,0,0,0,0,0,0
2.0191579191804716,-1.7334516701072473,0.19480662110099056,0,0,0,0,0,0
1.2621994721737322,1.0937926871390908,0.07945273289991399,0,0,0,0,0,0
-1.7835667400607333,-0.9120721769578876,-0.7320717103550418,1,0,0,1,0,0
-3.34293789544385,-0.9123546260054448,-1.566040915054886,0,1,0,1,0,0
-2.172183452667791,-1.724390786915337,-1.6115619842306967,0,0,0,0,0,0
3.474834522547457,1.1494773211445306,-0.7452160967438468,0,0,0,0,0,0
1.8853506870143848,1.1388899273122404,-0.9363688715150826,0,0,0,0,0,0
4.4639320681501165,-1.707839876661159,-3.2433257348344924,0,0,0,0,0,0
0.056517961846184295,1.147336690971279,-2.293638640955696,0,0,0,0,0,0
2.3455506012134992,1.1439946888395036,2.562475168476362,0,0,0,0,0,0
-2.0336092315923047,-1.7179887691133169,-0.9225367038278537,0,0,0,0,0,0
1.057970906153056,1.0845491677445052,0.8782061400845762,0,0,0,0,0,0
0.1646726759627299,-1.711034774873225,-1.4398176257720503,0,0,0,0,0,0
0.5830171910967075,-1.7195625443463927,0.34815757241188416,0,0,0,0,0,0
-2.2152172550697706,1.0876225148879601,2.1429379569443796,0,0,0,0,0,0
-2.2733691689609006,1.169213191382729,0.23889041321878562,0,0,0,0,0,0
-0.28615535639287165,-0.9403031569369302,-1.777392866317952,1,0,0,1,0,0
-0.34050601695430294,-1.756569340750362,1.0868950004679594,0,0,0,0,0,0
-2.0413050522172074,-1.6948134531615369,-1.4961093490058202,0,0,0,0,0,0
3.0468826023259306,-1.8176630468377752,1.2310128104697855,0,0,0,0,0,0
-2.202567306220826,-1.0002503106278,0.18052605709012104,1,0,1,2,1,100
0.07588589835951275,1.152861224661195,1.3065386818704157,0,0,0,0,0,0
3.129403740727921,1.2002989563239468,1.1814947596851737,0,0,0,0,0,0
1.399182342842333,-1.7396448736801045,-0.0377828726224192,0,1,1,2,1,100
-1.1687598925650209,1.0953375890476704,0.2741774596225049,0,0,0,0,0,0
-0.023161366106109322,1.1893304667183242,-0.6795517998008325,0,0,0,0,0,0
-0.2775046228052925,1.1898677721086535,-1.302641392070622,0,0,0,0,0,0
4.424078581502866,1.1167692281986878,1.4176748161806347,0,0,0,0,0,0
-0.9206050559424764,1.1571221201831245,1.326088920117298,0,0,0,0,0,0
-2.014374258558336,-1.7270078004451568,0.805836042117118,0,0,0,0,0,0
2.6268185612350106,-1.7559744466395137,0.011560942618320965,1,0,0,1,0,0
-2.088768197859677,-1.8007561717501153,1.1636075274494857,0,0,0,0,0,0
1.3920883331190987,1.0955971499728878,0.9552838639741874,0,0,0,0,0,0
3.324111303551789,1.149177508508633,-1.6617283897577646,0,0,0,0,0,0
-1.545659567025911,1.129365675868958,0.1574090007772937,0,0,0,0,0,0
-1.6701982567169507,1.2024055344194953,-0.5342367482456187,0,0,0,0,0,0
0.6258804585573918,-1.7890192672703884,1.8031446084224492,0,0,0,0,0,0
1.4944373682129422,-0.7916242076516092,2.483383039422824,1,1,1,3,1,100
